"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result","id"
"10887","CCC","2014J",393526,"F","London Region","Lower Than A Level","0-10%","0-35",0,60,"Y","Withdrawn","CCC 2014J"
"10888","CCC","2014J",394218,"M","North Region","A Level or Equivalent","10-20","35-55",0,120,"N","Withdrawn","CCC 2014J"
"10889","CCC","2014J",394791,"F","North Western Region","Lower Than A Level","40-50%","0-35",1,60,"Y","Pass","CCC 2014J"
"10890","CCC","2014J",395757,"M","South West Region","HE Qualification","50-60%","35-55",0,60,"N","Pass","CCC 2014J"
"10891","CCC","2014J",396631,"M","London Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"10892","CCC","2014J",398496,"F","South Region","Lower Than A Level","20-30%","35-55",0,120,"N","Pass","CCC 2014J"
"10893","CCC","2014J",400266,"M","London Region","A Level or Equivalent","20-30%","0-35",0,90,"N","Withdrawn","CCC 2014J"
"10894","CCC","2014J",400958,"F","Ireland","HE Qualification","70-80%","0-35",0,170,"N","Fail","CCC 2014J"
"10895","CCC","2014J",401011,"M","Wales","Lower Than A Level","10-20","0-35",0,30,"Y","Withdrawn","CCC 2014J"
"10896","CCC","2014J",401258,"F","East Anglian Region","Lower Than A Level","20-30%","0-35",0,210,"N","Withdrawn","CCC 2014J"
"10897","CCC","2014J",402210,"F","London Region","No Formal quals","50-60%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"10898","CCC","2014J",402378,"M","Yorkshire Region","HE Qualification","70-80%","0-35",0,40,"N","Pass","CCC 2014J"
"10899","CCC","2014J",402883,"F","Wales","Lower Than A Level","0-10%","0-35",0,30,"N","Fail","CCC 2014J"
"10900","CCC","2014J",404863,"F","Scotland","HE Qualification","30-40%","0-35",0,60,"N","Fail","CCC 2014J"
"10901","CCC","2014J",405125,"M","West Midlands Region","A Level or Equivalent","20-30%","0-35",0,90,"N","Withdrawn","CCC 2014J"
"10902","CCC","2014J",406254,"M","East Midlands Region","Lower Than A Level","30-40%","0-35",0,120,"N","Withdrawn","CCC 2014J"
"10903","CCC","2014J",406326,"M","East Midlands Region","HE Qualification","80-90%","35-55",0,60,"N","Withdrawn","CCC 2014J"
"10904","CCC","2014J",406698,"M","Wales","A Level or Equivalent","20-30%","35-55",0,30,"N","Fail","CCC 2014J"
"10905","CCC","2014J",407404,"M","West Midlands Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Distinction","CCC 2014J"
"10906","CCC","2014J",408608,"M","East Midlands Region","A Level or Equivalent","60-70%","35-55",0,60,"N","Fail","CCC 2014J"
"10907","CCC","2014J",409733,"M","Scotland","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","CCC 2014J"
"10908","CCC","2014J",409852,"F","South Region","Lower Than A Level","90-100%","35-55",0,60,"N","Fail","CCC 2014J"
"10909","CCC","2014J",409953,"M","West Midlands Region","A Level or Equivalent","30-40%","35-55",0,60,"N","Pass","CCC 2014J"
"10910","CCC","2014J",410176,"F","Scotland","A Level or Equivalent","40-50%","0-35",0,30,"N","Fail","CCC 2014J"
"10911","CCC","2014J",411549,"F","London Region","A Level or Equivalent","30-40%","0-35",0,120,"N","Pass","CCC 2014J"
"10912","CCC","2014J",412304,"M","South Region","Lower Than A Level","60-70%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"10913","CCC","2014J",412600,"M","East Anglian Region","A Level or Equivalent","40-50%","0-35",0,30,"N","Pass","CCC 2014J"
"10914","CCC","2014J",412663,"M","North Western Region","A Level or Equivalent","10-20","0-35",0,30,"N","Pass","CCC 2014J"
"10915","CCC","2014J",413087,"M","Wales","HE Qualification","0-10%","0-35",0,90,"N","Fail","CCC 2014J"
"10916","CCC","2014J",413200,"M","South East Region","HE Qualification","10-20","0-35",0,60,"N","Fail","CCC 2014J"
"10917","CCC","2014J",414772,"F","Yorkshire Region","A Level or Equivalent","70-80%","0-35",0,90,"N","Pass","CCC 2014J"
"10918","CCC","2014J",415023,"M","London Region","A Level or Equivalent","40-50%","35-55",0,60,"Y","Withdrawn","CCC 2014J"
"10919","CCC","2014J",415631,"M","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,60,"N","Pass","CCC 2014J"
"10920","CCC","2014J",416284,"M","Scotland","HE Qualification","70-80%","0-35",0,90,"N","Fail","CCC 2014J"
"10921","CCC","2014J",416860,"F","East Midlands Region","A Level or Equivalent","20-30%","0-35",1,60,"N","Withdrawn","CCC 2014J"
"10922","CCC","2014J",417522,"M","East Anglian Region","A Level or Equivalent","60-70%","0-35",0,30,"N","Pass","CCC 2014J"
"10923","CCC","2014J",417724,"M","East Anglian Region","Lower Than A Level","70-80%","0-35",0,30,"Y","Pass","CCC 2014J"
"10924","CCC","2014J",418397,"M","South Region","Lower Than A Level","20-30%","0-35",0,60,"Y","Pass","CCC 2014J"
"10925","CCC","2014J",418971,"M","East Midlands Region","Lower Than A Level","40-50%","0-35",1,60,"N","Fail","CCC 2014J"
"10926","CCC","2014J",419024,"F","Ireland","A Level or Equivalent","0-10%","0-35",0,90,"N","Withdrawn","CCC 2014J"
"10927","CCC","2014J",420042,"F","Yorkshire Region","HE Qualification","40-50%","35-55",0,120,"N","Distinction","CCC 2014J"
"10928","CCC","2014J",421111,"M","East Midlands Region","Lower Than A Level","40-50%","0-35",0,30,"N","Fail","CCC 2014J"
"10929","CCC","2014J",422343,"M","South West Region","HE Qualification","60-70%","0-35",0,90,"N","Pass","CCC 2014J"
"10930","CCC","2014J",422542,"M","Ireland","HE Qualification","80-90%","35-55",0,60,"N","Fail","CCC 2014J"
"10931","CCC","2014J",422670,"M","Scotland","Post Graduate Qualification","90-100%","35-55",0,30,"N","Pass","CCC 2014J"
"10932","CCC","2014J",422697,"M","East Anglian Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Withdrawn","CCC 2014J"
"10933","CCC","2014J",423607,"M","West Midlands Region","Lower Than A Level","60-70%","35-55",1,30,"N","Fail","CCC 2014J"
"10934","CCC","2014J",423622,"M","Scotland","A Level or Equivalent","60-70%","0-35",0,120,"Y","Fail","CCC 2014J"
"10935","CCC","2014J",423664,"M","South West Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Fail","CCC 2014J"
"10936","CCC","2014J",425053,"F","Scotland","A Level or Equivalent","50-60%","0-35",0,60,"Y","Fail","CCC 2014J"
"10937","CCC","2014J",425287,"M","London Region","Post Graduate Qualification","30-40%","35-55",1,90,"N","Pass","CCC 2014J"
"10938","CCC","2014J",425919,"F","East Anglian Region","Lower Than A Level","50-60%","35-55",0,60,"N","Withdrawn","CCC 2014J"
"10939","CCC","2014J",426316,"M","Scotland","HE Qualification","40-50%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"10940","CCC","2014J",427390,"M","North Region","Lower Than A Level","50-60%","0-35",0,120,"N","Fail","CCC 2014J"
"10941","CCC","2014J",427413,"M","Scotland","HE Qualification","40-50%","0-35",0,60,"N","Fail","CCC 2014J"
"10942","CCC","2014J",429015,"M","Ireland","A Level or Equivalent","30-40%","0-35",0,60,"N","Pass","CCC 2014J"
"10943","CCC","2014J",430020,"M","London Region","A Level or Equivalent","10-20","0-35",0,90,"N","Fail","CCC 2014J"
"10944","CCC","2014J",430487,"M","Yorkshire Region","A Level or Equivalent","60-70%","0-35",1,30,"N","Distinction","CCC 2014J"
"10945","CCC","2014J",430806,"M","South East Region","HE Qualification","50-60%","35-55",1,70,"N","Pass","CCC 2014J"
"10946","CCC","2014J",432478,"M","Ireland","A Level or Equivalent","50-60%","35-55",0,30,"N","Fail","CCC 2014J"
"10947","CCC","2014J",432724,"F","South Region","Lower Than A Level","60-70%","35-55",0,150,"N","Distinction","CCC 2014J"
"10948","CCC","2014J",433508,"M","North Region","Lower Than A Level","?","35-55",0,60,"N","Withdrawn","CCC 2014J"
"10949","CCC","2014J",433794,"M","Scotland","Lower Than A Level","30-40%","0-35",0,210,"N","Pass","CCC 2014J"
"10950","CCC","2014J",434841,"M","Scotland","A Level or Equivalent","40-50%","35-55",0,30,"N","Fail","CCC 2014J"
"10951","CCC","2014J",436900,"M","West Midlands Region","Lower Than A Level","20-30%","0-35",0,60,"N","Fail","CCC 2014J"
"10952","CCC","2014J",437482,"M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,60,"N","Pass","CCC 2014J"
"10953","CCC","2014J",437968,"M","Scotland","HE Qualification","0-10%","35-55",0,30,"N","Fail","CCC 2014J"
"10954","CCC","2014J",439855,"M","Scotland","A Level or Equivalent","60-70%","35-55",0,60,"N","Withdrawn","CCC 2014J"
"10955","CCC","2014J",440103,"M","East Anglian Region","Lower Than A Level","80-90%","0-35",0,60,"N","Fail","CCC 2014J"
"10956","CCC","2014J",440171,"F","Scotland","HE Qualification","40-50%","0-35",1,60,"N","Pass","CCC 2014J"
"10957","CCC","2014J",440637,"F","North Western Region","Lower Than A Level","0-10%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"10958","CCC","2014J",441024,"F","South Region","HE Qualification","70-80%","0-35",0,30,"N","Withdrawn","CCC 2014J"
"10959","CCC","2014J",442669,"F","Scotland","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","CCC 2014J"
"10960","CCC","2014J",442823,"M","East Anglian Region","HE Qualification","90-100%","0-35",0,30,"N","Withdrawn","CCC 2014J"
"10961","CCC","2014J",442924,"M","North Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Distinction","CCC 2014J"
"10962","CCC","2014J",443837,"F","South East Region","HE Qualification","20-30%","35-55",0,120,"Y","Withdrawn","CCC 2014J"
"10963","CCC","2014J",443964,"F","Scotland","HE Qualification","80-90%","0-35",0,60,"N","Distinction","CCC 2014J"
"10964","CCC","2014J",445114,"F","London Region","A Level or Equivalent","50-60%","35-55",0,210,"N","Pass","CCC 2014J"
"10965","CCC","2014J",445921,"M","Yorkshire Region","HE Qualification","50-60%","0-35",0,120,"N","Withdrawn","CCC 2014J"
"10966","CCC","2014J",446439,"F","Ireland","Post Graduate Qualification","?","0-35",0,30,"N","Pass","CCC 2014J"
"10967","CCC","2014J",446479,"M","Ireland","HE Qualification","?","35-55",0,30,"N","Withdrawn","CCC 2014J"
"10968","CCC","2014J",446778,"M","South Region","A Level or Equivalent","40-50%","35-55",0,180,"N","Withdrawn","CCC 2014J"
"10969","CCC","2014J",447644,"F","South West Region","A Level or Equivalent","80-90%","0-35",0,90,"Y","Distinction","CCC 2014J"
"10970","CCC","2014J",447695,"M","Ireland","A Level or Equivalent","50-60%","35-55",0,30,"N","Withdrawn","CCC 2014J"
"10971","CCC","2014J",448370,"F","South West Region","A Level or Equivalent","80-90%","0-35",0,60,"Y","Withdrawn","CCC 2014J"
"10972","CCC","2014J",464732,"F","Scotland","HE Qualification","70-80%","0-35",0,150,"N","Fail","CCC 2014J"
"10973","CCC","2014J",464780,"M","East Anglian Region","A Level or Equivalent","50-60%","0-35",0,90,"N","Withdrawn","CCC 2014J"
"10974","CCC","2014J",464924,"F","West Midlands Region","A Level or Equivalent","60-70%","35-55",0,120,"N","Withdrawn","CCC 2014J"
"10975","CCC","2014J",464981,"M","Scotland","HE Qualification","80-90%","35-55",0,60,"N","Distinction","CCC 2014J"
"10976","CCC","2014J",465281,"M","North Region","A Level or Equivalent","70-80%","35-55",0,30,"N","Withdrawn","CCC 2014J"
"10977","CCC","2014J",465331,"M","London Region","A Level or Equivalent","90-100%","0-35",0,220,"N","Pass","CCC 2014J"
"10978","CCC","2014J",465577,"F","London Region","A Level or Equivalent","40-50%","35-55",0,60,"N","Withdrawn","CCC 2014J"
"10979","CCC","2014J",465619,"M","Wales","Lower Than A Level","40-50%","0-35",1,150,"N","Withdrawn","CCC 2014J"
"10980","CCC","2014J",465732,"M","West Midlands Region","A Level or Equivalent","50-60%","0-35",1,30,"N","Fail","CCC 2014J"
"10981","CCC","2014J",465764,"F","East Midlands Region","Lower Than A Level","30-40%","35-55",1,60,"Y","Withdrawn","CCC 2014J"
"10982","CCC","2014J",465789,"M","West Midlands Region","Lower Than A Level","10-20","0-35",0,60,"N","Pass","CCC 2014J"
"10983","CCC","2014J",465900,"M","Wales","A Level or Equivalent","20-30%","0-35",0,60,"N","Pass","CCC 2014J"
"10984","CCC","2014J",466360,"M","South West Region","HE Qualification","30-40%","35-55",0,30,"N","Distinction","CCC 2014J"
"10985","CCC","2014J",466372,"M","Wales","Lower Than A Level","20-30%","0-35",0,30,"N","Fail","CCC 2014J"
"10986","CCC","2014J",466430,"M","South West Region","No Formal quals","30-40%","0-35",1,60,"N","Withdrawn","CCC 2014J"
"10987","CCC","2014J",467144,"M","East Anglian Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Withdrawn","CCC 2014J"
"10988","CCC","2014J",467381,"M","West Midlands Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"10989","CCC","2014J",467753,"M","Ireland","Post Graduate Qualification","?","35-55",1,30,"N","Withdrawn","CCC 2014J"
"10990","CCC","2014J",468623,"F","South Region","A Level or Equivalent","90-100%","0-35",0,120,"N","Withdrawn","CCC 2014J"
"10991","CCC","2014J",468902,"M","Ireland","Lower Than A Level","70-80%","0-35",0,30,"N","Fail","CCC 2014J"
"10992","CCC","2014J",469281,"M","North Region","Lower Than A Level","20-30%","35-55",0,55,"N","Withdrawn","CCC 2014J"
"10993","CCC","2014J",469614,"M","Wales","Lower Than A Level","10-20","0-35",1,90,"N","Withdrawn","CCC 2014J"
"10994","CCC","2014J",469887,"M","South East Region","A Level or Equivalent","60-70%","0-35",0,60,"N","Fail","CCC 2014J"
"10995","CCC","2014J",470159,"M","North Region","A Level or Equivalent","?","0-35",0,120,"N","Pass","CCC 2014J"
"10996","CCC","2014J",470253,"M","East Anglian Region","A Level or Equivalent","90-100%","0-35",0,90,"Y","Withdrawn","CCC 2014J"
"10997","CCC","2014J",470385,"M","East Anglian Region","HE Qualification","70-80%","0-35",0,30,"N","Pass","CCC 2014J"
"10998","CCC","2014J",470617,"M","South West Region","Lower Than A Level","60-70%","0-35",0,120,"N","Withdrawn","CCC 2014J"
"10999","CCC","2014J",470914,"F","East Anglian Region","Lower Than A Level","40-50%","0-35",0,150,"N","Withdrawn","CCC 2014J"
"11000","CCC","2014J",471027,"F","North Western Region","HE Qualification","20-30%","35-55",0,60,"N","Distinction","CCC 2014J"
"11001","CCC","2014J",471374,"M","Wales","A Level or Equivalent","70-80%","0-35",0,150,"N","Withdrawn","CCC 2014J"
"11002","CCC","2014J",471580,"M","Yorkshire Region","Lower Than A Level","80-90%","0-35",1,30,"N","Pass","CCC 2014J"
"11003","CCC","2014J",471810,"M","South East Region","Lower Than A Level","60-70%","35-55",0,90,"N","Withdrawn","CCC 2014J"
"11004","CCC","2014J",471977,"M","South West Region","Lower Than A Level","40-50%","0-35",0,150,"N","Withdrawn","CCC 2014J"
"11005","CCC","2014J",472290,"M","North Region","A Level or Equivalent","30-40%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11006","CCC","2014J",472309,"F","London Region","Post Graduate Qualification","20-30%","35-55",1,60,"N","Fail","CCC 2014J"
"11007","CCC","2014J",472616,"M","East Anglian Region","Lower Than A Level","90-100%","0-35",0,150,"N","Withdrawn","CCC 2014J"
"11008","CCC","2014J",472651,"M","South West Region","HE Qualification","70-80%","35-55",0,60,"N","Distinction","CCC 2014J"
"11009","CCC","2014J",472736,"M","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,30,"N","Pass","CCC 2014J"
"11010","CCC","2014J",472762,"M","West Midlands Region","A Level or Equivalent","60-70%","0-35",0,180,"N","Distinction","CCC 2014J"
"11011","CCC","2014J",473082,"M","Scotland","A Level or Equivalent","90-100%","35-55",0,30,"N","Withdrawn","CCC 2014J"
"11012","CCC","2014J",473491,"M","North Region","Lower Than A Level","?","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11013","CCC","2014J",474377,"M","North Region","Lower Than A Level","?","35-55",1,90,"N","Withdrawn","CCC 2014J"
"11014","CCC","2014J",474495,"M","South West Region","A Level or Equivalent","20-30%","0-35",0,60,"N","Distinction","CCC 2014J"
"11015","CCC","2014J",474628,"M","South West Region","HE Qualification","80-90%","0-35",0,30,"N","Pass","CCC 2014J"
"11016","CCC","2014J",475065,"M","North Western Region","HE Qualification","90-100%","0-35",0,30,"N","Pass","CCC 2014J"
"11017","CCC","2014J",475149,"M","East Midlands Region","HE Qualification","80-90%","0-35",1,30,"N","Pass","CCC 2014J"
"11018","CCC","2014J",475163,"M","Wales","Lower Than A Level","20-30%","35-55",0,30,"N","Withdrawn","CCC 2014J"
"11019","CCC","2014J",475734,"M","North Western Region","A Level or Equivalent","20-30%","35-55",0,60,"N","Fail","CCC 2014J"
"11020","CCC","2014J",477099,"M","London Region","A Level or Equivalent","20-30%","0-35",0,180,"N","Pass","CCC 2014J"
"11021","CCC","2014J",477185,"M","South East Region","A Level or Equivalent","30-40%","35-55",0,90,"N","Withdrawn","CCC 2014J"
"11022","CCC","2014J",477246,"M","South Region","A Level or Equivalent","40-50%","0-35",0,30,"N","Withdrawn","CCC 2014J"
"11023","CCC","2014J",477488,"F","North Region","HE Qualification","?","0-35",0,85,"N","Withdrawn","CCC 2014J"
"11024","CCC","2014J",478346,"M","South East Region","HE Qualification","20-30%","0-35",0,60,"N","Pass","CCC 2014J"
"11025","CCC","2014J",478496,"F","North Region","A Level or Equivalent","10-20","0-35",0,120,"N","Fail","CCC 2014J"
"11026","CCC","2014J",478513,"M","East Midlands Region","Lower Than A Level","60-70%","0-35",0,90,"N","Pass","CCC 2014J"
"11027","CCC","2014J",478562,"M","East Midlands Region","A Level or Equivalent","10-20","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11028","CCC","2014J",479522,"F","London Region","A Level or Equivalent","40-50%","35-55",0,120,"N","Pass","CCC 2014J"
"11029","CCC","2014J",479649,"M","South Region","A Level or Equivalent","0-10%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11030","CCC","2014J",479987,"M","Scotland","HE Qualification","60-70%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11031","CCC","2014J",480115,"M","South East Region","A Level or Equivalent","70-80%","0-35",0,60,"N","Pass","CCC 2014J"
"11032","CCC","2014J",481169,"M","London Region","A Level or Equivalent","50-60%","35-55",0,60,"N","Withdrawn","CCC 2014J"
"11033","CCC","2014J",481314,"M","London Region","A Level or Equivalent","30-40%","35-55",0,30,"N","Pass","CCC 2014J"
"11034","CCC","2014J",481350,"F","Yorkshire Region","A Level or Equivalent","10-20","0-35",0,90,"N","Withdrawn","CCC 2014J"
"11035","CCC","2014J",481618,"M","South East Region","A Level or Equivalent","40-50%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11036","CCC","2014J",482145,"F","London Region","A Level or Equivalent","80-90%","0-35",0,30,"N","Fail","CCC 2014J"
"11037","CCC","2014J",482751,"F","Yorkshire Region","A Level or Equivalent","50-60%","0-35",0,90,"N","Withdrawn","CCC 2014J"
"11038","CCC","2014J",482868,"M","South East Region","Lower Than A Level","60-70%","0-35",0,60,"N","Withdrawn","CCC 2014J"
"11039","CCC","2014J",482938,"M","South East Region","Lower Than A Level","30-40%","35-55",0,180,"N","Withdrawn","CCC 2014J"
"11040","CCC","2014J",483108,"F","North Western Region","A Level or Equivalent","80-90%","0-35",1,30,"N","Fail","CCC 2014J"
