"","code_module","code_presentation","id_student","gender","region","highest_education","imd_band","age_band","num_of_prev_attempts","studied_credits","disability","final_result.x","date_registration","module_presentation_length","count_date","sum_click_sum","frequency","avg_date_submission"
"7187","CCC","2014B",430686,"1","West Midlands Region",3,5,1,0,90,1,3,"-57",241,488,1198,2.45491803278689,101.444444444444
"7188","CCC","2014B",431014,"1","East Anglian Region",3,6,1,0,90,1,2,"-246",241,119,1030,8.65546218487395,-8.66666666666667
"7189","CCC","2014B",431386,"1","East Anglian Region",3,10,1,0,60,1,3,"-17",241,57,204,3.57894736842105,93.75
"7190","CCC","2014B",432278,"1","East Anglian Region",3,10,1,0,90,1,4,"-16",241,175,542,3.09714285714286,-2
"7191","CCC","2014B",432718,"0","East Anglian Region",3,9,2,0,90,1,4,"-269",241,45,146,3.24444444444444,-8
"7192","CCC","2014B",434562,"1","South West Region",3,4,2,0,60,1,3,"-96",241,653,1654,2.53292496171516,98.8888888888889
"7193","CCC","2014B",435271,"1","South Region",2,5,1,0,90,1,4,"-22",241,159,460,2.89308176100629,-8
"7194","CCC","2014B",436058,"1","North Western Region",3,5,1,0,30,1,3,"-110",241,197,849,4.30964467005076,83.8571428571429
"7195","CCC","2014B",438313,"1","West Midlands Region",3,3,1,0,180,1,4,"-141",241,62,366,5.90322580645161,-8
"7196","CCC","2014B",438796,"1","South Region",5,10,2,0,120,1,3,"-25",241,313,873,2.78913738019169,87.25
"7197","CCC","2014B",440323,"0","London Region",2,1,1,0,30,2,4,"-165",241,366,918,2.50819672131148,60.5
"7198","CCC","2014B",440905,"1","West Midlands Region",3,10,1,0,30,1,2,"12",241,171,572,3.34502923976608,138
"7199","CCC","2014B",441540,"1","South East Region",2,9,1,0,60,1,4,"-171",241,195,667,3.42051282051282,-6.33333333333333
"7200","CCC","2014B",441606,"1","East Midlands Region",2,5,1,0,180,1,4,"-29",241,46,195,4.23913043478261,-8
"7201","CCC","2014B",445777,"1","Scotland",4,9,1,0,30,1,1,"-29",241,645,2026,3.14108527131783,116.285714285714
"7202","CCC","2014B",445917,"1","North Western Region",4,10,1,0,90,1,1,"-164",241,539,2166,4.01855287569573,99.3333333333333
"7203","CCC","2014B",445972,"1","East Anglian Region",5,10,1,0,60,1,1,"-40",241,447,1223,2.73601789709172,98.7777777777778
"7204","CCC","2014B",446628,"1","North Western Region",2,9,1,0,90,1,4,"-164",241,40,85,2.125,-8
"7205","CCC","2014B",447306,"0","London Region",4,4,1,0,30,1,2,"-34",241,19,87,4.57894736842105,-8
"7206","CCC","2014B",45664,"1","Yorkshire Region",4,7,1,0,60,1,4,"-173",241,125,397,3.176,-6.33333333333333
"7207","CCC","2014B",464236,"1","London Region",4,10,3,0,70,1,4,"-29",241,152,473,3.11184210526316,-8
"7208","CCC","2014B",464724,"1","South Region",2,5,2,0,60,1,4,"-29",241,115,429,3.7304347826087,-8
"7209","CCC","2014B",465406,"1","North Western Region",3,7,1,0,60,1,3,"-46",241,154,778,5.05194805194805,99.8888888888889
"7210","CCC","2014B",465719,"1","Scotland",2,1,1,0,210,1,2,"-29",241,15,33,2.2,100
"7211","CCC","2014B",465843,"1","West Midlands Region",3,1,1,0,120,1,2,"-219",241,331,1194,3.60725075528701,101
"7212","CCC","2014B",46605,"1","East Anglian Region",4,7,2,0,60,1,1,"-54",241,1014,3427,3.37968441814596,98.4444444444444
"7213","CCC","2014B",466289,"1","Ireland",2,7,1,0,30,1,3,"-54",241,1101,6364,5.78019981834696,98.2222222222222
"7214","CCC","2014B",466714,"1","South West Region",3,5,1,0,120,2,4,"-95",241,88,205,2.32954545454545,40
"7215","CCC","2014B",467230,"1","East Anglian Region",3,1,1,0,90,1,3,"-64",241,187,566,3.02673796791444,100.777777777778
"7216","CCC","2014B",467753,"1","Ireland",5,5,2,0,30,1,4,"-16",241,67,256,3.82089552238806,-15
"7217","CCC","2014B",467894,"0","West Midlands Region",3,1,1,0,60,1,2,"-123",241,26,103,3.96153846153846,-8
"7218","CCC","2014B",468753,"1","West Midlands Region",3,5,1,0,60,1,2,"-16",241,114,411,3.60526315789474,101.222222222222
"7219","CCC","2014B",469113,"1","South East Region",3,10,2,0,60,1,4,"-45",241,65,218,3.35384615384615,-8
"7220","CCC","2014B",469761,"0","South West Region",3,10,1,0,60,1,1,"-110",241,569,3523,6.19156414762742,99.2222222222222
"7221","CCC","2014B",470002,"1","Wales",4,8,2,0,90,1,4,"-61",241,123,372,3.02439024390244,-8.66666666666667
"7222","CCC","2014B",471018,"1","West Midlands Region",2,7,2,0,60,1,4,"-68",241,37,163,4.40540540540541,-15
"7223","CCC","2014B",471580,"1","Yorkshire Region",2,9,1,0,90,1,4,"-95",241,141,441,3.12765957446809,-15
"7224","CCC","2014B",471657,"1","North Western Region",2,1,2,0,30,1,3,"-22",241,249,764,3.06827309236948,104
"7225","CCC","2014B",471979,"1","South West Region",2,4,1,0,60,1,3,"-25",241,578,3063,5.29930795847751,97.3333333333333
"7226","CCC","2014B",472087,"1","East Midlands Region",4,4,1,0,60,1,3,"-178",241,471,1482,3.14649681528662,103.111111111111
"7227","CCC","2014B",472309,"0","London Region",5,3,2,0,60,1,4,"-25",241,168,611,3.63690476190476,76.8333333333333
"7228","CCC","2014B",473965,"1","East Midlands Region",3,7,2,0,60,1,3,"-65",241,306,1303,4.25816993464052,104
"7229","CCC","2014B",474283,"1","South Region",3,9,1,0,120,1,2,"-22",241,103,388,3.76699029126214,-8.66666666666667
"7230","CCC","2014B",474759,"0","South Region",2,10,2,0,30,2,2,"-25",241,51,152,2.98039215686275,4
"7231","CCC","2014B",475149,"1","East Midlands Region",4,9,1,0,30,1,4,"-155",241,106,396,3.73584905660377,-8.66666666666667
"7232","CCC","2014B",475556,"1","East Midlands Region",3,10,1,0,30,1,4,"-120",241,32,67,2.09375,-8
"7233","CCC","2014B",475945,"0","Yorkshire Region",4,8,2,0,90,1,3,"-85",241,972,2909,2.99279835390946,99.8888888888889
"7234","CCC","2014B",476108,"0","East Midlands Region",2,9,1,0,30,1,1,"-27",241,423,2007,4.74468085106383,98.4444444444444
"7235","CCC","2014B",476937,"1","South East Region",2,7,2,0,60,1,2,"-127",241,832,2419,2.90745192307692,39.2
"7236","CCC","2014B",477067,"0","South Region",3,9,1,0,30,1,3,"-34",241,831,3324,4,87.4285714285714
"7237","CCC","2014B",478025,"1","South West Region",1,3,1,0,60,1,4,"-24",241,86,214,2.48837209302326,-8
"7238","CCC","2014B",478212,"1","Scotland",4,3,1,0,90,1,2,"-22",241,137,397,2.8978102189781,56.8333333333333
"7239","CCC","2014B",478550,"1","East Anglian Region",3,5,1,0,60,1,2,"-60",241,972,3693,3.79938271604938,90.25
"7240","CCC","2014B",478977,"0","North Western Region",4,1,1,0,60,1,4,"-17",241,82,270,3.29268292682927,40
"7241","CCC","2014B",479607,"1","Wales",3,3,2,0,180,1,2,"-66",241,51,220,4.31372549019608,-8
"7242","CCC","2014B",479753,"0","Scotland",3,3,1,0,60,2,4,"-220",241,107,324,3.02803738317757,-2
"7243","CCC","2014B",480604,"1","North Western Region",3,7,2,0,45,1,4,"-8",241,223,788,3.53363228699552,42.4
"7244","CCC","2014B",480928,"1","Yorkshire Region",2,10,1,0,150,2,4,"-132",241,62,224,3.61290322580645,-8
"7245","CCC","2014B",480929,"1","South West Region",4,7,2,0,60,1,1,"-194",241,628,1732,2.75796178343949,99.7777777777778
"7246","CCC","2014B",480943,"1","South Region",2,10,1,0,30,1,3,"-34",241,446,1316,2.95067264573991,99.8888888888889
"7247","CCC","2014B",481024,"0","London Region",3,3,2,0,90,1,4,"-17",241,64,188,2.9375,-8
"7248","CCC","2014B",482280,"1","East Anglian Region",2,10,1,0,60,1,3,"-264",241,686,2375,3.46209912536443,98.5555555555556
"7249","CCC","2014B",482745,"1","South East Region",3,8,1,0,60,1,2,"-128",241,219,971,4.4337899543379,104
"7250","CCC","2014B",483108,"0","North Western Region",3,9,1,0,120,1,4,"-199",241,96,272,2.83333333333333,-8
"7251","CCC","2014B",483267,"1","West Midlands Region",4,9,2,0,60,1,4,"-24",241,68,218,3.20588235294118,-15
"7252","CCC","2014B",483275,"1","South East Region",3,9,1,0,90,1,3,"-82",241,133,346,2.6015037593985,101.222222222222
"7253","CCC","2014B",484174,"1","South West Region",2,3,1,0,90,1,4,"-34",241,144,570,3.95833333333333,40
"7254","CCC","2014B",484464,"0","London Region",1,5,1,0,60,1,3,"-34",241,425,1353,3.18352941176471,104
"7255","CCC","2014B",485312,"1","Scotland",4,9,1,0,90,1,1,"-88",241,481,2134,4.43659043659044,101
"7256","CCC","2014B",485374,"0","Scotland",3,7,1,0,60,1,3,"-171",241,405,1224,3.02222222222222,94.875
"7257","CCC","2014B",485594,"0","West Midlands Region",3,4,1,0,180,1,4,"-285",241,44,143,3.25,-8
"7258","CCC","2014B",485604,"0","London Region",3,3,1,0,30,1,1,"-54",241,1054,3506,3.32637571157495,99.6666666666667
"7259","CCC","2014B",485944,"1","North Western Region",2,5,1,0,30,1,2,"-22",241,214,641,2.99532710280374,18.25
"7260","CCC","2014B",486378,"1","East Midlands Region",2,6,1,0,120,1,4,"-52",241,30,72,2.4,-8
"7261","CCC","2014B",486737,"1","North Western Region",2,5,1,0,60,2,4,"-170",241,181,1064,5.87845303867403,-8
"7262","CCC","2014B",487629,"1","North Western Region",3,5,1,0,30,1,2,"-162",241,405,1171,2.89135802469136,99.4444444444444
"7263","CCC","2014B",488431,"1","North Region",2,5,1,0,90,2,3,"-82",241,227,873,3.84581497797357,99.8888888888889
"7264","CCC","2014B",489929,"1","South East Region",2,7,2,0,60,1,3,"-25",241,486,1998,4.11111111111111,104
"7265","CCC","2014B",490024,"1","South Region",3,8,1,0,90,1,3,"-24",241,442,1254,2.83710407239819,99.2222222222222
"7266","CCC","2014B",490081,"1","East Anglian Region",2,6,1,0,75,1,3,"-34",241,305,1645,5.39344262295082,98.5555555555556
"7267","CCC","2014B",490282,"1","South East Region",3,7,2,0,60,2,3,"-213",241,313,1155,3.69009584664537,99.6666666666667
"7268","CCC","2014B",490297,"1","Scotland",2,5,1,0,150,2,4,"-10",241,94,198,2.1063829787234,-8
"7269","CCC","2014B",490587,"1","Wales",2,3,1,0,120,2,2,"-45",241,102,392,3.84313725490196,-8
"7270","CCC","2014B",490662,"1","South West Region",3,6,1,0,60,1,2,"-40",241,98,313,3.19387755102041,-15
"7271","CCC","2014B",490768,"1","Yorkshire Region",2,6,1,0,60,1,4,"-246",241,105,314,2.99047619047619,-15.5
"7272","CCC","2014B",490769,"0","South East Region",3,6,1,0,60,1,4,"-155",241,179,826,4.6145251396648,42.6
"7273","CCC","2014B",491170,"1","London Region",3,5,1,0,30,1,4,"-93",241,190,376,1.97894736842105,-5.5
"7274","CCC","2014B",49119,"1","Ireland",4,5,1,0,90,1,1,"-74",241,649,2014,3.10323574730354,100.333333333333
"7275","CCC","2014B",491742,"1","North Western Region",2,6,1,0,60,1,2,"-53",241,51,171,3.35294117647059,-16
"7276","CCC","2014B",491843,"0","South East Region",2,5,1,0,30,2,4,"-22",241,75,220,2.93333333333333,-9
"7277","CCC","2014B",492357,"1","East Midlands Region",3,8,2,0,30,1,4,"-71",241,530,2210,4.16981132075472,-9
"7278","CCC","2014B",492900,"1","South West Region",3,8,1,0,60,2,3,"-67",241,135,376,2.78518518518519,99.1111111111111
"7279","CCC","2014B",493822,"0","North Western Region",4,3,1,0,30,1,4,"-47",241,358,739,2.06424581005587,-2
"7280","CCC","2014B",494919,"0","Scotland",3,5,1,0,60,2,3,"-213",241,495,1592,3.21616161616162,104.8
"7281","CCC","2014B",495320,"1","West Midlands Region",2,3,1,0,60,1,3,"-155",241,362,1391,3.84254143646409,104.8
"7282","CCC","2014B",496108,"1","East Anglian Region",2,7,1,0,60,1,4,"-75",241,79,345,4.36708860759494,-13.5
"7283","CCC","2014B",497080,"1","South East Region",2,10,1,0,30,1,4,"-25",241,86,135,1.56976744186047,78.5
"7284","CCC","2014B",498043,"1","Yorkshire Region",3,7,1,0,60,1,2,"-82",241,74,246,3.32432432432432,-8.66666666666667
"7285","CCC","2014B",498138,"1","Ireland",2,8,1,0,60,1,2,"-148",241,161,552,3.42857142857143,99.7777777777778
"7286","CCC","2014B",498741,"1","Yorkshire Region",4,1,1,0,30,1,2,"-25",241,128,488,3.8125,98.6666666666667
"7287","CCC","2014B",500006,"1","Yorkshire Region",3,3,1,0,60,2,2,"-41",241,104,170,1.63461538461538,102.166666666667
"7288","CCC","2014B",500189,"1","Scotland",3,9,1,0,60,1,4,"-22",241,121,281,2.32231404958678,-8
"7289","CCC","2014B",500597,"1","West Midlands Region",3,1,2,0,30,1,2,"-22",241,384,1919,4.99739583333333,101.222222222222
"7290","CCC","2014B",501339,"1","South West Region",2,3,1,0,30,2,4,"-194",241,84,192,2.28571428571429,-15
"7291","CCC","2014B",501443,"1","West Midlands Region",4,3,1,0,30,1,2,"-150",241,102,415,4.06862745098039,-2
"7292","CCC","2014B",501652,"0","Wales",3,6,1,0,120,1,2,"-62",241,240,967,4.02916666666667,132
"7293","CCC","2014B",502465,"1","North Western Region",3,5,2,0,30,1,3,"-192",241,502,2326,4.63346613545817,90
"7294","CCC","2014B",502554,"1","South Region",4,10,2,0,60,1,1,"-17",241,414,846,2.04347826086957,98.8888888888889
"7295","CCC","2014B",50263,"1","West Midlands Region",4,9,2,0,60,1,4,"-113",241,141,425,3.01418439716312,-14
"7296","CCC","2014B",502868,"1","Yorkshire Region",3,8,2,0,60,1,3,"-225",241,433,1564,3.61200923787529,99.5555555555556
"7297","CCC","2014B",502929,"1","London Region",2,5,2,0,60,1,4,"-96",241,210,618,2.94285714285714,92.3333333333333
"7298","CCC","2014B",503469,"1","Yorkshire Region",3,10,1,0,90,1,2,"-108",241,285,1556,5.45964912280702,99
"7299","CCC","2014B",503872,"1","North Western Region",3,8,1,0,60,1,4,"-16",241,58,129,2.22413793103448,-15
"7300","CCC","2014B",505235,"1","East Midlands Region",4,7,1,0,30,1,4,"-34",241,104,188,1.80769230769231,-14
"7301","CCC","2014B",505520,"1","East Anglian Region",3,8,1,0,90,1,4,"-25",241,49,181,3.69387755102041,-9.66666666666667
"7302","CCC","2014B",505767,"1","Scotland",4,4,1,0,60,1,3,"-75",241,188,1026,5.45744680851064,97.8888888888889
"7303","CCC","2014B",505815,"1","Yorkshire Region",3,5,1,0,90,2,4,"-61",241,68,264,3.88235294117647,-8
"7304","CCC","2014B",506206,"0","North Western Region",2,5,1,0,30,2,1,"-124",241,1128,4999,4.43173758865248,99.6666666666667
"7305","CCC","2014B",507034,"1","South Region",5,10,2,0,60,1,3,"-45",241,415,1462,3.52289156626506,99
"7306","CCC","2014B",507388,"1","North Western Region",4,6,2,0,30,1,4,"-22",241,66,249,3.77272727272727,-9
"7307","CCC","2014B",507523,"1","Scotland",4,9,1,0,60,1,3,"-155",241,246,710,2.88617886178862,100.222222222222
"7308","CCC","2014B",507671,"0","North Western Region",3,3,1,0,60,1,4,"-257",241,167,540,3.23353293413174,-9.33333333333333
"7309","CCC","2014B",508025,"0","West Midlands Region",3,8,1,0,120,1,4,"-286",241,202,544,2.69306930693069,-16
"7310","CCC","2014B",509029,"0","North Region",3,1,1,0,60,1,3,"-89",241,364,1234,3.39010989010989,99.6666666666667
"7311","CCC","2014B",509102,"1","South East Region",3,8,1,0,150,1,3,"-253",241,812,2707,3.33374384236453,99.5555555555556
"7312","CCC","2014B",509183,"0","East Midlands Region",2,8,2,0,120,1,1,"-81",241,767,3936,5.13168187744459,104
"7313","CCC","2014B",509649,"1","London Region",3,4,1,0,60,1,2,"-29",241,165,426,2.58181818181818,81.8333333333333
"7314","CCC","2014B",509839,"1","North Region",5,5,1,0,30,1,3,"-165",241,252,587,2.32936507936508,99.8888888888889
"7315","CCC","2014B",510070,"0","Scotland",4,3,1,0,90,1,4,"-47",241,215,1098,5.10697674418605,-7
"7316","CCC","2014B",510694,"1","North Western Region",2,5,1,0,60,1,4,"-144",241,15,26,1.73333333333333,-22
"7317","CCC","2014B",510914,"1","Wales",4,7,2,0,60,1,4,"-179",241,209,788,3.77033492822967,-14
"7318","CCC","2014B",511473,"0","Scotland",3,7,1,0,60,1,3,"-103",241,500,2534,5.068,104
"7319","CCC","2014B",511657,"1","South Region",3,9,1,0,60,1,2,"-22",241,56,161,2.875,-15
"7320","CCC","2014B",512353,"1","East Anglian Region",3,4,1,0,150,1,2,"-24",241,34,135,3.97058823529412,-15.5
"7321","CCC","2014B",512475,"1","Scotland",5,10,2,0,30,1,1,"-22",241,597,2055,3.44221105527638,104
"7322","CCC","2014B",512582,"1","North Region",2,9,1,0,60,1,4,"-136",241,138,627,4.54347826086957,24.5
"7323","CCC","2014B",513638,"0","London Region",3,1,1,0,60,1,1,"-40",241,269,854,3.17472118959108,100.777777777778
"7324","CCC","2014B",513934,"1","London Region",2,6,1,0,60,1,4,"-25",241,340,890,2.61764705882353,-2
"7325","CCC","2014B",514000,"1","East Midlands Region",3,5,1,0,30,1,2,"-22",241,37,178,4.81081081081081,-8
"7326","CCC","2014B",514186,"0","Scotland",4,6,2,0,90,2,2,"-25",241,151,490,3.24503311258278,-8
"7327","CCC","2014B",515046,"1","South West Region",2,4,1,0,60,2,3,"-192",241,779,2774,3.5609756097561,99.4444444444444
"7328","CCC","2014B",515107,"1","North Region",3,5,2,0,60,1,3,"-232",241,796,2066,2.59547738693467,100
"7329","CCC","2014B",515278,"1","London Region",3,3,2,0,30,1,2,"-61",241,55,301,5.47272727272727,-8
"7330","CCC","2014B",515515,"1","South West Region",3,8,2,0,60,1,2,"-29",241,158,592,3.74683544303797,40
"7331","CCC","2014B",51576,"0","London Region",2,5,1,0,90,1,4,"-100",241,108,371,3.43518518518519,-16.5
"7332","CCC","2014B",515774,"1","Scotland",3,3,2,0,60,1,3,"-191",241,285,992,3.48070175438597,83.6666666666667
"7333","CCC","2014B",515936,"1","North Western Region",2,1,1,0,180,2,4,"-10",241,125,362,2.896,125.666666666667
"7334","CCC","2014B",516024,"1","South Region",2,5,1,0,60,1,3,"-171",241,447,1504,3.36465324384787,118.5
"7335","CCC","2014B",516238,"1","South West Region",2,3,1,0,60,1,1,"-179",241,367,1197,3.26158038147139,96.2222222222222
"7336","CCC","2014B",516496,"1","Scotland",2,8,1,0,30,1,3,"-22",241,189,584,3.08994708994709,100
"7337","CCC","2014B",516685,"1","West Midlands Region",3,5,1,0,60,1,4,"-113",241,99,350,3.53535353535354,-8
"7338","CCC","2014B",516726,"1","East Anglian Region",3,9,1,0,60,1,1,"-24",241,322,883,2.74223602484472,111.625
"7339","CCC","2014B",517999,"0","North Region",2,5,2,0,40,1,1,"-25",241,1435,4984,3.47317073170732,97.7777777777778
"7340","CCC","2014B",518363,"1","South East Region",4,9,1,0,150,1,3,"-85",241,329,1515,4.6048632218845,104
"7341","CCC","2014B",518862,"1","East Anglian Region",3,4,1,0,60,1,3,"-255",241,301,962,3.19601328903654,99.8888888888889
"7342","CCC","2014B",519544,"0","West Midlands Region",2,4,1,0,60,1,3,"-200",241,218,711,3.26146788990826,93.25
"7343","CCC","2014B",519589,"1","Wales",3,3,1,0,60,1,2,"-47",241,63,180,2.85714285714286,-8
"7344","CCC","2014B",520377,"0","South Region",3,7,1,0,30,1,3,"-141",241,888,2914,3.28153153153153,99.4444444444444
"7345","CCC","2014B",520588,"1","East Anglian Region",2,7,2,0,60,1,2,"-44",241,727,2298,3.16093535075653,98.2222222222222
"7346","CCC","2014B",521051,"1","North Western Region",3,5,1,0,60,1,3,"-304",241,208,553,2.65865384615385,96.875
"7347","CCC","2014B",521297,"1","South East Region",3,4,1,0,60,2,3,"-129",241,792,2307,2.91287878787879,104
"7348","CCC","2014B",521614,"1","South Region",4,9,2,0,60,1,1,"-57",241,1021,3335,3.2664054848188,98.8888888888889
"7349","CCC","2014B",522312,"1","Yorkshire Region",3,9,1,0,90,1,3,"-240",241,339,1097,3.23598820058997,95.6666666666667
"7350","CCC","2014B",522484,"1","West Midlands Region",3,4,1,0,60,1,2,"-170",241,159,511,3.21383647798742,75.6
"7351","CCC","2014B",522682,"1","West Midlands Region",2,1,1,0,60,1,4,"-116",241,30,54,1.8,-21
"7352","CCC","2014B",523061,"1","North Western Region",3,1,1,0,120,1,3,"-66",241,212,709,3.34433962264151,104.8
"7353","CCC","2014B",523079,"1","Ireland",3,10,1,0,60,1,3,"-25",241,267,848,3.17602996254682,99.4444444444444
"7354","CCC","2014B",523239,"1","Wales",2,3,1,0,60,1,4,"-81",241,81,249,3.07407407407407,-15
"7355","CCC","2014B",523335,"1","Ireland",4,6,1,0,30,1,4,"-52",241,69,304,4.40579710144928,-6.33333333333333
"7356","CCC","2014B",523710,"1","East Midlands Region",3,9,1,0,30,1,2,"-93",241,69,285,4.1304347826087,-8
"7357","CCC","2014B",524128,"1","Scotland",2,8,1,0,60,1,1,"-190",241,1077,4723,4.38532961931291,99.6666666666667
"7358","CCC","2014B",524295,"0","West Midlands Region",3,5,1,0,60,1,3,"-117",241,551,2692,4.88566243194192,104.8
"7359","CCC","2014B",524378,"0","North Western Region",3,5,2,0,60,1,3,"-193",241,416,1461,3.51201923076923,111.25
"7360","CCC","2014B",524386,"1","West Midlands Region",3,8,1,0,120,1,2,"-138",241,54,194,3.59259259259259,-8.66666666666667
"7361","CCC","2014B",525332,"1","London Region",2,9,1,0,60,2,2,"-29",241,159,555,3.49056603773585,42.6
"7362","CCC","2014B",525832,"0","Scotland",4,6,2,0,60,1,3,"-198",241,880,3209,3.64659090909091,116.285714285714
"7363","CCC","2014B",526073,"1","North Western Region",3,5,1,0,60,1,4,"-88",241,146,323,2.21232876712329,18.5
"7364","CCC","2014B",526235,"1","Yorkshire Region",4,5,1,0,90,1,4,"-127",241,144,584,4.05555555555556,68.1666666666667
"7365","CCC","2014B",526547,"0","Wales",4,3,1,0,90,1,4,"-114",241,49,151,3.08163265306122,-8
"7366","CCC","2014B",526564,"1","Wales",4,5,2,0,90,1,4,"-43",241,743,3212,4.32301480484522,58.3333333333333
"7367","CCC","2014B",526876,"1","Scotland",2,7,1,0,60,1,2,"-204",241,547,1576,2.88117001828154,101.444444444444
"7368","CCC","2014B",526927,"1","Scotland",3,5,1,0,120,1,3,"-93",241,322,661,2.0527950310559,85.1428571428571
"7369","CCC","2014B",527771,"1","Yorkshire Region",2,5,1,0,60,1,2,"-121",241,150,703,4.68666666666667,-15.5
